region_sido,region_sigungu,hospital_type,year,hospital_no,net_entry,exit_no,exit_rate,entry_no,entry_rate
강원,양양군,병원,2015,0,0,0,,0,
강원,양양군,병원,2016,0,0,0,,0,
강원,양양군,병원,2017,0,0,0,,0,
강원,양양군,병원,2018,0,0,0,,0,
강원,양양군,병원,2019,0,0,0,,0,
강원,양양군,병원,2020,0,0,0,,0,
강원,양양군,병원,2021,0,0,0,,0,
강원,양양군,병원,2022,0,0,0,,0,
강원,양양군,병원,2023,0,0,0,,0,
강원,양양군,병원,2024,0,0,0,,0,
강원,양양군,병원,2025,0,0,0,,0,
강원,양양군,상급종합병원,2007,0,,0,,,
강원,양양군,상급종합병원,2008,0,0,0,,0,
강원,양양군,상급종합병원,2009,0,0,0,,0,
강원,양양군,상급종합병원,2010,0,0,0,,0,
강원,양양군,상급종합병원,2011,0,0,0,,0,
강원,양양군,상급종합병원,2012,0,0,0,,0,
강원,양양군,상급종합병원,2013,0,0,0,,0,
강원,양양군,상급종합병원,2014,0,0,0,,0,
강원,양양군,상급종합병원,2015,0,0,0,,0,
강원,양양군,상급종합병원,2016,0,0,0,,0,
강원,양양군,상급종합병원,2017,0,0,0,,0,
강원,양양군,상급종합병원,2018,0,0,0,,0,
강원,양양군,상급종합병원,2019,0,0,0,,0,
강원,양양군,상급종합병원,2020,0,0,0,,0,
강원,양양군,상급종합병원,2021,0,0,0,,0,
강원,양양군,상급종합병원,2022,0,0,0,,0,
강원,양양군,상급종합병원,2023,0,0,0,,0,
강원,양양군,상급종합병원,2024,0,0,0,,0,
강원,양양군,상급종합병원,2025,0,0,0,,0,
강원,양양군,의원,2007,6,,0,0.0,,
강원,양양군,의원,2008,6,0,0,0.0,0,0.0
강원,양양군,의원,2009,6,0,0,0.0,0,0.0
강원,양양군,의원,2010,6,0,0,0.0,0,0.0
강원,양양군,의원,2011,6,0,0,0.0,0,0.0
강원,양양군,의원,2012,6,0,0,0.0,0,0.0
강원,양양군,의원,2013,6,0,0,0.0,0,0.0
강원,양양군,의원,2014,7,1,1,0.14285714285714285,2,0.2857142857142857
강원,양양군,의원,2015,6,-1,0,0.0,-1,-0.16666666666666666
강원,양양군,의원,2016,6,0,0,0.0,0,0.0
강원,양양군,의원,2017,6,0,0,0.0,0,0.0
강원,양양군,의원,2018,6,0,0,0.0,0,0.0
강원,양양군,의원,2019,6,0,0,0.0,0,0.0
강원,양양군,의원,2020,6,0,0,0.0,0,0.0
강원,양양군,의원,2021,6,0,0,0.0,0,0.0
강원,양양군,의원,2022,6,0,0,0.0,0,0.0
강원,양양군,의원,2023,6,0,0,0.0,0,0.0
강원,양양군,의원,2024,6,0,0,0.0,0,0.0
강원,양양군,의원,2025,6,0,0,0.0,0,0.0
강원,양양군,종합병원,2007,0,,0,,,
강원,양양군,종합병원,2008,0,0,0,,0,
강원,양양군,종합병원,2009,0,0,0,,0,
강원,양양군,종합병원,2010,0,0,0,,0,
강원,양양군,종합병원,2011,0,0,0,,0,
강원,양양군,종합병원,2012,0,0,0,,0,
강원,양양군,종합병원,2013,0,0,0,,0,
강원,양양군,종합병원,2014,0,0,0,,0,
강원,양양군,종합병원,2015,0,0,0,,0,
강원,양양군,종합병원,2016,0,0,0,,0,
강원,양양군,종합병원,2017,0,0,0,,0,
강원,양양군,종합병원,2018,0,0,0,,0,
강원,양양군,종합병원,2019,0,0,0,,0,
강원,양양군,종합병원,2020,0,0,0,,0,
강원,양양군,종합병원,2021,0,0,0,,0,
강원,양양군,종합병원,2022,0,0,0,,0,
강원,양양군,종합병원,2023,0,0,0,,0,
강원,양양군,종합병원,2024,0,0,0,,0,
강원,양양군,종합병원,2025,0,0,0,,0,
강원,영월군,병원,2007,0,,0,,,
강원,영월군,병원,2008,0,0,0,,0,
강원,영월군,병원,2009,0,0,0,,0,
강원,영월군,병원,2010,1,1,0,0.0,1,1.0
강원,영월군,병원,2011,1,0,0,0.0,0,0.0
강원,영월군,병원,2012,1,0,0,0.0,0,0.0
강원,영월군,병원,2013,1,0,0,0.0,0,0.0
강원,영월군,병원,2014,1,0,0,0.0,0,0.0
강원,영월군,병원,2015,1,0,0,0.0,0,0.0
강원,영월군,병원,2016,1,0,0,0.0,0,0.0
강원,영월군,병원,2017,1,0,0,0.0,0,0.0
강원,영월군,병원,2018,1,0,0,0.0,0,0.0
강원,영월군,병원,2019,1,0,0,0.0,0,0.0
강원,영월군,병원,2020,1,0,0,0.0,0,0.0
강원,영월군,병원,2021,1,0,0,0.0,0,0.0
강원,영월군,병원,2022,1,0,0,0.0,0,0.0
강원,영월군,병원,2023,1,0,0,0.0,0,0.0
강원,영월군,병원,2024,1,0,0,0.0,0,0.0
강원,영월군,병원,2025,1,0,0,0.0,0,0.0
강원,영월군,상급종합병원,2007,0,,0,,,
강원,영월군,상급종합병원,2008,0,0,0,,0,
강원,영월군,상급종합병원,2009,0,0,0,,0,
강원,영월군,상급종합병원,2010,0,0,0,,0,
강원,영월군,상급종합병원,2011,0,0,0,,0,
강원,영월군,상급종합병원,2012,0,0,0,,0,
강원,영월군,상급종합병원,2013,0,0,0,,0,
강원,영월군,상급종합병원,2014,0,0,0,,0,
강원,영월군,상급종합병원,2015,0,0,0,,0,
강원,영월군,상급종합병원,2016,0,0,0,,0,
강원,영월군,상급종합병원,2017,0,0,0,,0,
강원,영월군,상급종합병원,2018,0,0,0,,0,
강원,영월군,상급종합병원,2019,0,0,0,,0,
강원,영월군,상급종합병원,2020,0,0,0,,0,
강원,영월군,상급종합병원,2021,0,0,0,,0,
강원,영월군,상급종합병원,2022,0,0,0,,0,
강원,영월군,상급종합병원,2023,0,0,0,,0,
강원,영월군,상급종합병원,2024,0,0,0,,0,
강원,영월군,상급종합병원,2025,0,0,0,,0,
강원,영월군,의원,2007,13,,0,0.0,,
강원,영월군,의원,2008,14,1,1,0.07142857142857142,2,0.14285714285714285
강원,영월군,의원,2009,14,0,1,0.07142857142857142,1,0.07142857142857142
강원,영월군,의원,2010,14,0,1,0.07142857142857142,1,0.07142857142857142
강원,영월군,의원,2011,14,0,0,0.0,0,0.0
강원,영월군,의원,2012,13,-1,1,0.07692307692307693,0,0.0
강원,영월군,의원,2013,12,-1,0,0.0,-1,-0.08333333333333333
강원,영월군,의원,2014,11,-1,0,0.0,-1,-0.09090909090909091
강원,영월군,의원,2015,12,1,0,0.0,1,0.08333333333333333
강원,영월군,의원,2016,12,0,0,0.0,0,0.0
강원,영월군,의원,2017,12,0,0,0.0,0,0.0
강원,영월군,의원,2018,12,0,1,0.08333333333333333,1,0.08333333333333333
강원,영월군,의원,2019,12,0,0,0.0,0,0.0
강원,영월군,의원,2020,12,0,0,0.0,0,0.0
강원,영월군,의원,2021,12,0,2,0.16666666666666666,2,0.16666666666666666
강원,영월군,의원,2022,10,-2,0,0.0,-2,-0.2
강원,영월군,의원,2023,10,0,0,0.0,0,0.0
강원,영월군,의원,2024,10,0,0,0.0,0,0.0
강원,영월군,의원,2025,10,0,0,0.0,0,0.0
강원,영월군,종합병원,2007,1,,0,0.0,,
강원,영월군,종합병원,2008,1,0,0,0.0,0,0.0
강원,영월군,종합병원,2009,1,0,0,0.0,0,0.0
강원,영월군,종합병원,2010,1,0,0,0.0,0,0.0
강원,영월군,종합병원,2011,1,0,0,0.0,0,0.0
강원,영월군,종합병원,2012,1,0,0,0.0,0,0.0
강원,영월군,종합병원,2013,1,0,0,0.0,0,0.0
강원,영월군,종합병원,2014,1,0,0,0.0,0,0.0
강원,영월군,종합병원,2015,1,0,0,0.0,0,0.0
강원,영월군,종합병원,2016,1,0,0,0.0,0,0.0
강원,영월군,종합병원,2017,1,0,0,0.0,0,0.0
강원,영월군,종합병원,2018,1,0,0,0.0,0,0.0
강원,영월군,종합병원,2019,1,0,0,0.0,0,0.0
강원,영월군,종합병원,2020,1,0,0,0.0,0,0.0
강원,영월군,종합병원,2021,1,0,0,0.0,0,0.0
강원,영월군,종합병원,2022,1,0,0,0.0,0,0.0
강원,영월군,종합병원,2023,1,0,0,0.0,0,0.0
강원,영월군,종합병원,2024,1,0,0,0.0,0,0.0
강원,영월군,종합병원,2025,1,0,0,0.0,0,0.0
강원,원주시,병원,2007,4,,0,0.0,,
강원,원주시,병원,2008,6,2,2,0.3333333333333333,4,0.6666666666666666
강원,원주시,병원,2009,9,3,2,0.2222222222222222,5,0.5555555555555556
강원,원주시,병원,2010,11,2,0,0.0,2,0.18181818181818182
강원,원주시,병원,2011,14,3,3,0.21428571428571427,6,0.42857142857142855
강원,원주시,병원,2012,16,2,1,0.0625,3,0.1875
강원,원주시,병원,2013,17,1,1,0.058823529411764705,2,0.11764705882352941
강원,원주시,병원,2014,16,-1,0,0.0,-1,-0.0625
강원,원주시,병원,2015,16,0,0,0.0,0,0.0
강원,원주시,병원,2016,17,1,1,0.058823529411764705,2,0.11764705882352941
강원,원주시,병원,2017,18,1,0,0.0,1,0.05555555555555555
강원,원주시,병원,2018,18,0,2,0.1111111111111111,2,0.1111111111111111
강원,원주시,병원,2019,18,0,1,0.05555555555555555,1,0.05555555555555555
강원,원주시,병원,2020,18,0,1,0.05555555555555555,1,0.05555555555555555
강원,원주시,병원,2021,18,0,3,0.16666666666666666,3,0.16666666666666666
강원,원주시,병원,2022,17,-1,0,0.0,-1,-0.058823529411764705
강원,원주시,병원,2023,18,1,0,0.0,1,0.05555555555555555
강원,원주시,병원,2024,18,0,0,0.0,0,0.0
강원,원주시,병원,2025,18,0,2,0.1111111111111111,2,0.1111111111111111
강원,원주시,상급종합병원,2007,1,,0,0.0,,
강원,원주시,상급종합병원,2008,1,0,0,0.0,0,0.0
강원,원주시,상급종합병원,2009,1,0,0,0.0,0,0.0
강원,원주시,상급종합병원,2010,1,0,0,0.0,0,0.0
강원,원주시,상급종합병원,2011,1,0,0,0.0,0,0.0
강원,원주시,상급종합병원,2012,1,0,0,0.0,0,0.0
강원,원주시,상급종합병원,2013,1,0,0,0.0,0,0.0
강원,원주시,상급종합병원,2014,1,0,0,0.0,0,0.0
강원,원주시,상급종합병원,2015,1,0,0,0.0,0,0.0
강원,원주시,상급종합병원,2016,1,0,0,0.0,0,0.0
강원,원주시,상급종합병원,2017,1,0,0,0.0,0,0.0
강원,원주시,상급종합병원,2018,1,0,0,0.0,0,0.0
강원,원주시,상급종합병원,2019,1,0,0,0.0,0,0.0
강원,원주시,상급종합병원,2020,1,0,0,0.0,0,0.0
강원,원주시,상급종합병원,2021,1,0,0,0.0,0,0.0
강원,원주시,상급종합병원,2022,1,0,0,0.0,0,0.0
강원,원주시,상급종합병원,2023,1,0,0,0.0,0,0.0
강원,원주시,상급종합병원,2024,1,0,0,0.0,0,0.0
강원,원주시,상급종합병원,2025,1,0,0,0.0,0,0.0
강원,원주시,의원,2007,155,,16,0.1032258064516129,,
강원,원주시,의원,2008,149,-6,10,0.06711409395973154,4,0.026845637583892617
강원,원주시,의원,2009,162,13,12,0.07407407407407407,25,0.15432098765432098
강원,원주시,의원,2010,161,-1,7,0.043478260869565216,6,0.037267080745341616
강원,원주시,의원,2011,164,3,7,0.042682926829268296,10,0.06097560975609756
강원,원주시,의원,2012,166,2,6,0.03614457831325301,8,0.04819277108433735
강원,원주시,의원,2013,169,3,5,0.029585798816568046,8,0.047337278106508875
강원,원주시,의원,2014,174,5,5,0.028735632183908046,10,0.05747126436781609
강원,원주시,의원,2015,182,8,11,0.06043956043956044,19,0.1043956043956044
강원,원주시,의원,2016,177,-5,8,0.04519774011299435,3,0.01694915254237288
강원,원주시,의원,2017,181,4,6,0.03314917127071823,10,0.055248618784530384
강원,원주시,의원,2018,181,0,6,0.03314917127071823,6,0.03314917127071823
강원,원주시,의원,2019,191,10,9,0.04712041884816754,19,0.09947643979057591
강원,원주시,의원,2020,203,12,5,0.024630541871921183,17,0.08374384236453201
강원,원주시,의원,2021,207,4,1,0.004830917874396135,5,0.024154589371980676
강원,원주시,의원,2022,213,6,8,0.03755868544600939,14,0.06572769953051644
강원,원주시,의원,2023,219,6,7,0.0319634703196347,13,0.0593607305936073
강원,원주시,의원,2024,225,6,4,0.017777777777777778,10,0.044444444444444446
강원,원주시,의원,2025,228,3,2,0.008771929824561403,5,0.021929824561403508
강원,원주시,종합병원,2007,1,,0,0.0,,
강원,원주시,종합병원,2008,1,0,0,0.0,0,0.0
강원,원주시,종합병원,2009,1,0,0,0.0,0,0.0
강원,원주시,종합병원,2010,1,0,0,0.0,0,0.0
강원,원주시,종합병원,2011,1,0,0,0.0,0,0.0
강원,원주시,종합병원,2012,1,0,0,0.0,0,0.0
강원,원주시,종합병원,2013,1,0,0,0.0,0,0.0
강원,원주시,종합병원,2014,1,0,0,0.0,0,0.0
강원,원주시,종합병원,2015,1,0,0,0.0,0,0.0
강원,원주시,종합병원,2016,1,0,0,0.0,0,0.0
강원,원주시,종합병원,2017,1,0,0,0.0,0,0.0
강원,원주시,종합병원,2018,1,0,0,0.0,0,0.0
강원,원주시,종합병원,2019,1,0,0,0.0,0,0.0
강원,원주시,종합병원,2020,1,0,0,0.0,0,0.0
강원,원주시,종합병원,2021,1,0,0,0.0,0,0.0
강원,원주시,종합병원,2022,1,0,0,0.0,0,0.0
강원,원주시,종합병원,2023,1,0,0,0.0,0,0.0
강원,원주시,종합병원,2024,1,0,0,0.0,0,0.0
강원,원주시,종합병원,2025,1,0,0,0.0,0,0.0
강원,인제군,병원,2007,1,,0,0.0,,
강원,인제군,병원,2008,1,0,0,0.0,0,0.0
강원,인제군,병원,2009,1,0,0,0.0,0,0.0
강원,인제군,병원,2010,2,1,1,0.5,2,1.0
강원,인제군,병원,2011,1,-1,1,1.0,0,0.0
강원,인제군,병원,2012,1,0,0,0.0,0,0.0
강원,인제군,병원,2013,1,0,0,0.0,0,0.0
강원,인제군,병원,2014,1,0,0,0.0,0,0.0
강원,인제군,병원,2015,2,1,1,0.5,2,1.0
강원,인제군,병원,2016,2,0,2,1.0,2,1.0
강원,인제군,병원,2017,1,-1,0,0.0,-1,-1.0
강원,인제군,병원,2018,1,0,0,0.0,0,0.0
강원,인제군,병원,2019,1,0,0,0.0,0,0.0
강원,인제군,병원,2020,1,0,0,0.0,0,0.0
강원,인제군,병원,2021,1,0,0,0.0,0,0.0
강원,인제군,병원,2022,1,0,0,0.0,0,0.0
강원,인제군,병원,2023,1,0,0,0.0,0,0.0
강원,인제군,병원,2024,1,0,0,0.0,0,0.0
강원,인제군,병원,2025,1,0,0,0.0,0,0.0
강원,인제군,상급종합병원,2007,0,,0,,,
강원,인제군,상급종합병원,2008,0,0,0,,0,
강원,인제군,상급종합병원,2009,0,0,0,,0,
강원,인제군,상급종합병원,2010,0,0,0,,0,
강원,인제군,상급종합병원,2011,0,0,0,,0,
강원,인제군,상급종합병원,2012,0,0,0,,0,
강원,인제군,상급종합병원,2013,0,0,0,,0,
강원,인제군,상급종합병원,2014,0,0,0,,0,
강원,인제군,상급종합병원,2015,0,0,0,,0,
강원,인제군,상급종합병원,2016,0,0,0,,0,
강원,인제군,상급종합병원,2017,0,0,0,,0,
강원,인제군,상급종합병원,2018,0,0,0,,0,
강원,인제군,상급종합병원,2019,0,0,0,,0,
강원,인제군,상급종합병원,2020,0,0,0,,0,
강원,인제군,상급종합병원,2021,0,0,0,,0,
강원,인제군,상급종합병원,2022,0,0,0,,0,
강원,인제군,상급종합병원,2023,0,0,0,,0,
강원,인제군,상급종합병원,2024,0,0,0,,0,
강원,인제군,상급종합병원,2025,0,0,0,,0,
강원,인제군,의원,2007,6,,1,0.16666666666666666,,
강원,인제군,의원,2008,9,3,3,0.3333333333333333,6,0.6666666666666666
강원,인제군,의원,2009,8,-1,1,0.125,0,0.0
강원,인제군,의원,2010,7,-1,1,0.14285714285714285,0,0.0
강원,인제군,의원,2011,8,1,0,0.0,1,0.125
강원,인제군,의원,2012,8,0,1,0.125,1,0.125
강원,인제군,의원,2013,8,0,2,0.25,2,0.25
강원,인제군,의원,2014,7,-1,0,0.0,-1,-0.14285714285714285
강원,인제군,의원,2015,7,0,0,0.0,0,0.0
강원,인제군,의원,2016,7,0,0,0.0,0,0.0
강원,인제군,의원,2017,7,0,0,0.0,0,0.0
강원,인제군,의원,2018,8,1,0,0.0,1,0.125
강원,인제군,의원,2019,8,0,0,0.0,0,0.0
강원,인제군,의원,2020,7,-1,4,0.5714285714285714,3,0.42857142857142855
강원,인제군,의원,2021,5,-2,0,0.0,-2,-0.4
강원,인제군,의원,2022,4,-1,0,0.0,-1,-0.25
강원,인제군,의원,2023,4,0,0,0.0,0,0.0
강원,인제군,의원,2024,4,0,0,0.0,0,0.0
강원,인제군,의원,2025,5,1,0,0.0,1,0.2
강원,인제군,종합병원,2007,0,,0,,,
강원,인제군,종합병원,2008,0,0,0,,0,
강원,인제군,종합병원,2009,0,0,0,,0,
강원,인제군,종합병원,2010,0,0,0,,0,
강원,인제군,종합병원,2011,0,0,0,,0,
강원,인제군,종합병원,2012,0,0,0,,0,
강원,인제군,종합병원,2013,0,0,0,,0,
강원,인제군,종합병원,2014,0,0,0,,0,
강원,인제군,종합병원,2015,0,0,0,,0,
강원,인제군,종합병원,2016,0,0,0,,0,
강원,인제군,종합병원,2017,0,0,0,,0,
강원,인제군,종합병원,2018,0,0,0,,0,
강원,인제군,종합병원,2019,0,0,0,,0,
강원,인제군,종합병원,2020,0,0,0,,0,
강원,인제군,종합병원,2021,0,0,0,,0,
강원,인제군,종합병원,2022,0,0,0,,0,
강원,인제군,종합병원,2023,0,0,0,,0,
강원,인제군,종합병원,2024,0,0,0,,0,
강원,인제군,종합병원,2025,0,0,0,,0,
강원,정선군,병원,2007,2,,0,0.0,,
강원,정선군,병원,2008,2,0,0,0.0,0,0.0
강원,정선군,병원,2009,3,1,0,0.0,1,0.3333333333333333
강원,정선군,병원,2010,4,1,1,0.25,2,0.5
강원,정선군,병원,2011,4,0,0,0.0,0,0.0
강원,정선군,병원,2012,4,0,1,0.25,1,0.25
강원,정선군,병원,2013,4,0,0,0.0,0,0.0
강원,정선군,병원,2014,2,-2,1,0.5,-1,-0.5
강원,정선군,병원,2015,2,0,0,0.0,0,0.0
강원,정선군,병원,2016,1,-1,1,1.0,0,0.0
강원,정선군,병원,2017,2,1,0,0.0,1,0.5
강원,정선군,병원,2018,2,0,0,0.0,0,0.0
강원,정선군,병원,2019,2,0,0,0.0,0,0.0
강원,정선군,병원,2020,2,0,1,0.5,1,0.5
강원,정선군,병원,2021,2,0,0,0.0,0,0.0
강원,정선군,병원,2022,2,0,0,0.0,0,0.0
강원,정선군,병원,2023,2,0,0,0.0,0,0.0
강원,정선군,병원,2024,2,0,0,0.0,0,0.0
강원,정선군,병원,2025,2,0,0,0.0,0,0.0
강원,정선군,상급종합병원,2007,0,,0,,,
강원,정선군,상급종합병원,2008,0,0,0,,0,
강원,정선군,상급종합병원,2009,0,0,0,,0,
강원,정선군,상급종합병원,2010,0,0,0,,0,
강원,정선군,상급종합병원,2011,0,0,0,,0,
강원,정선군,상급종합병원,2012,0,0,0,,0,
강원,정선군,상급종합병원,2013,0,0,0,,0,
강원,정선군,상급종합병원,2014,0,0,0,,0,
강원,정선군,상급종합병원,2015,0,0,0,,0,
강원,정선군,상급종합병원,2016,0,0,0,,0,
강원,정선군,상급종합병원,2017,0,0,0,,0,
강원,정선군,상급종합병원,2018,0,0,0,,0,
강원,정선군,상급종합병원,2019,0,0,0,,0,
강원,정선군,상급종합병원,2020,0,0,0,,0,
강원,정선군,상급종합병원,2021,0,0,0,,0,
강원,정선군,상급종합병원,2022,0,0,0,,0,
강원,정선군,상급종합병원,2023,0,0,0,,0,
강원,정선군,상급종합병원,2024,0,0,0,,0,
강원,정선군,상급종합병원,2025,0,0,0,,0,
강원,정선군,의원,2007,8,,0,0.0,,
강원,정선군,의원,2008,8,0,1,0.125,1,0.125
강원,정선군,의원,2009,8,0,1,0.125,1,0.125
강원,정선군,의원,2010,7,-1,2,0.2857142857142857,1,0.14285714285714285
강원,정선군,의원,2011,6,-1,0,0.0,-1,-0.16666666666666666
강원,정선군,의원,2012,7,1,1,0.14285714285714285,2,0.2857142857142857
강원,정선군,의원,2013,7,0,1,0.14285714285714285,1,0.14285714285714285
강원,정선군,의원,2014,10,3,0,0.0,3,0.3
강원,정선군,의원,2015,10,0,1,0.1,1,0.1
강원,정선군,의원,2016,10,0,1,0.1,1,0.1
강원,정선군,의원,2017,10,0,0,0.0,0,0.0
강원,정선군,의원,2018,10,0,0,0.0,0,0.0
강원,정선군,의원,2019,10,0,1,0.1,1,0.1
강원,정선군,의원,2020,9,-1,1,0.1111111111111111,0,0.0
강원,정선군,의원,2021,8,-1,1,0.125,0,0.0
강원,정선군,의원,2022,7,-1,0,0.0,-1,-0.14285714285714285
강원,정선군,의원,2023,7,0,0,0.0,0,0.0
강원,정선군,의원,2024,8,1,1,0.125,2,0.25
강원,정선군,의원,2025,8,0,0,0.0,0,0.0
강원,정선군,종합병원,2007,1,,0,0.0,,
강원,정선군,종합병원,2008,1,0,0,0.0,0,0.0
강원,정선군,종합병원,2009,1,0,1,1.0,1,1.0
강원,정선군,종합병원,2010,0,-1,0,,-1,
강원,정선군,종합병원,2011,0,0,0,,0,
강원,정선군,종합병원,2012,0,0,0,,0,
강원,정선군,종합병원,2013,0,0,0,,0,
강원,정선군,종합병원,2014,0,0,0,,0,
강원,정선군,종합병원,2015,0,0,0,,0,
강원,정선군,종합병원,2016,0,0,0,,0,
강원,정선군,종합병원,2017,0,0,0,,0,
강원,정선군,종합병원,2018,0,0,0,,0,
강원,정선군,종합병원,2019,0,0,0,,0,
강원,정선군,종합병원,2020,0,0,0,,0,
강원,정선군,종합병원,2021,0,0,0,,0,
강원,정선군,종합병원,2022,0,0,0,,0,
강원,정선군,종합병원,2023,0,0,0,,0,
강원,정선군,종합병원,2024,0,0,0,,0,
강원,정선군,종합병원,2025,0,0,0,,0,
강원,철원군,병원,2007,1,,0,0.0,,
강원,철원군,병원,2008,1,0,1,1.0,1,1.0
강원,철원군,병원,2009,0,-1,0,,-1,
강원,철원군,병원,2010,0,0,1,,1,
강원,철원군,병원,2011,0,0,0,,0,
강원,철원군,병원,2012,0,0,0,,0,
강원,철원군,병원,2013,0,0,0,,0,
강원,철원군,병원,2014,0,0,0,,0,
강원,철원군,병원,2015,0,0,0,,0,
강원,철원군,병원,2016,1,1,0,0.0,1,1.0
강원,철원군,병원,2017,1,0,1,1.0,1,1.0
강원,철원군,병원,2018,1,0,0,0.0,0,0.0
강원,철원군,병원,2019,1,0,0,0.0,0,0.0
강원,철원군,병원,2020,1,0,0,0.0,0,0.0
강원,철원군,병원,2021,1,0,0,0.0,0,0.0
강원,철원군,병원,2022,1,0,0,0.0,0,0.0
강원,철원군,병원,2023,1,0,0,0.0,0,0.0
강원,철원군,병원,2024,1,0,0,0.0,0,0.0
강원,철원군,병원,2025,1,0,0,0.0,0,0.0
강원,철원군,상급종합병원,2007,0,,0,,,
강원,철원군,상급종합병원,2008,0,0,0,,0,
강원,철원군,상급종합병원,2009,0,0,0,,0,
강원,철원군,상급종합병원,2010,0,0,0,,0,
강원,철원군,상급종합병원,2011,0,0,0,,0,
강원,철원군,상급종합병원,2012,0,0,0,,0,
강원,철원군,상급종합병원,2013,0,0,0,,0,
강원,철원군,상급종합병원,2014,0,0,0,,0,
강원,철원군,상급종합병원,2015,0,0,0,,0,
강원,철원군,상급종합병원,2016,0,0,0,,0,
강원,철원군,상급종합병원,2017,0,0,0,,0,
강원,철원군,상급종합병원,2018,0,0,0,,0,
강원,철원군,상급종합병원,2019,0,0,0,,0,
강원,철원군,상급종합병원,2020,0,0,0,,0,
